engine_id,cycle,RUL,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14
3,64,261,502.9243263861828,522.5108317777406,511.92475813733535,542.3919295073442,547.7338026803028,511.03848225671874,538.1535494175287,575.8945741964523,570.5342066121896,596.2153839266277,622.5670403583201,601.3725607547987,633.3783715715728,660.4291153395422
3,64,261,499.08725719995607,509.3075708404504,534.9415718397565,537.3040483609989,541.9268867360972,509.63200365911183,577.6313909352021,578.9022873264945,581.2142066640556,574.29738570598,601.9123841535389,613.2254167686963,627.0654741243259,622.5559584914727
3,64,261,471.8770151674743,543.3180509140794,531.8334194617673,547.8580847655918,552.4579590662764,547.7775828897732,542.7018348231004,577.8424779385,573.9664519512171,609.7923906671151,599.8427503773062,616.2007754352959,611.1958969089933,624.1079163547126
3,65,260,491.67079254642005,502.6067263142442,525.655913644426,515.7632355758002,547.1581686848309,528.3775379424445,576.4677636495497,565.0601634133959,568.9486091983508,583.6904126042084,600.7606309341836,618.0437826303436,625.3036717602164,626.333751255787
3,65,260,502.7451939246722,507.7037440048552,538.1045548694838,523.8176516721228,519.037659894588,561.3895685700538,536.5651119621169,553.4292244025459,555.9779919789078,558.1811440461335,632.4254287838764,626.4560151817877,638.2769808390044,624.5311053616604
3,65,260,513.2788448129894,472.940050756809,531.6284609325663,499.2026823522874,531.1493494308395,564.8741986384355,569.7566064035987,580.1456219839239,593.984460813472,598.7872157403322,583.7096491976699,618.8994737836308,607.9463292882508,638.7166089183713
3,66,259,489.3993984744049,516.4818036597566,506.1489929121238,513.6993215648448,528.365725367041,544.4249172233656,547.4340464868136,549.4820229846864,582.4306505242555,579.9196324309047,579.520301883075,603.5998964721675,609.1596483314204,657.4947436654093
3,66,259,506.10635575098246,505.8180753034267,522.520384026393,519.7895537125731,553.4779048962222,566.1673414174323,542.9348170215483,568.8416728898136,590.006634878938,580.3538568714232,597.1079190467275,620.6947922597083,627.2357101603429,612.4481661198099
3,68,257,495.99293771087366,502.87014873476716,518.3602561414593,526.4611272337219,530.1041299389834,541.218934922952,565.7182081157723,562.0649447920706,558.7740269009902,592.9170093090471,614.6098230429143,631.9773165694579,628.9886444275702,640.843520375364
3,69,256,460.22257905432576,522.220266559411,512.3383421214329,519.4800784979276,528.8899914502632,553.4818307321264,571.1676874610375,588.7448016586268,588.5379966499561,609.7585959291667,626.5464696136352,619.7422887357083,620.3654383515901,613.145375937676
3,70,255,532.0338009511605,507.1844759118894,504.53762309920825,524.9696439418101,548.538867828363,546.815431876351,533.935699741233,594.8864897305667,594.348050642221,605.0196390684744,619.6308352828278,583.2603114548067,606.6130735359822,605.491676547178
3,70,255,490.3522498695945,523.8076436259852,543.8625300089045,517.663889340918,541.7693595480494,543.9040645944052,541.4717064404705,564.927288490405,584.7401561602971,605.3663121074746,608.3099314158148,621.7906779951807,627.1786928718009,612.7399947922703
3,70,255,491.8805135755664,536.160153511136,526.9970453640445,525.4127080501055,525.9274990734422,531.9578146217963,537.8171795728117,559.7340234843925,576.3110944138513,603.9369617727967,617.52694968378,625.5745948878963,621.193689985904,611.6811369787004
3,70,255,488.66808797910676,496.0116091732994,513.7115293165162,528.6107176221929,546.009623835616,566.948236113299,561.7501787811776,582.3030111266354,563.0892717560678,591.645290759023,579.7911670235053,609.976067910223,636.4929585656452,668.1762861457424
3,71,254,469.5146935355242,502.54685808987705,524.2424224017806,550.2420965789244,540.1641467217521,547.9808714576486,573.5576384421918,584.6983139185284,588.3924189428118,576.4873356704405,629.6643579217998,589.2634701391348,633.361918448628,628.94906324566
3,71,254,499.2086733799885,518.2621925277525,497.532119878308,517.020165109283,527.8389250796779,546.3415969055591,527.389004154604,576.3475048034851,570.6373496930405,573.8252518204107,602.0086819002814,609.1318583058411,614.9165403722527,622.2306272529061
3,71,254,506.49459392065455,510.7757682721978,517.6263044133758,517.9440106561508,527.8909088096059,550.3010842766536,567.4621952306436,589.0991073978,571.7211680566982,602.068006353433,613.7647847294336,621.8400004639598,652.7132018127612,645.5115654468125
3,72,253,486.62684765218245,537.2137924155041,510.69188686831507,520.8563834034031,560.3486830288841,558.9173369482547,545.5611925922406,581.4047633521349,591.8815136312614,606.134459402767,614.3923337779323,593.8872910020318,601.925189931184,638.5693808684462
3,73,252,502.48788540198007,494.51035952816915,525.0636060015852,537.2334404008275,538.5534266826095,556.6198326659483,568.4842406656804,582.2240592403994,589.2814195795639,597.6283202981873,606.1158371519116,623.9046180519229,615.7639103521085,621.2227974864105
3,73,252,501.8512870025144,500.58367519863765,516.8032936886082,517.7023382216015,545.9024261025596,534.558811079148,570.4167407457306,596.9866730923802,577.8015129020644,608.7684296479439,583.0919999328456,611.3051827683942,622.3147924010898,627.5872891821824
3,73,252,537.5475768635856,494.5485738526576,507.5840291545513,509.55355769629523,556.0030536991229,508.4645667767295,574.9072995022177,574.3745806207465,572.3220991474691,565.1122579136734,606.349629159684,617.7876995732166,628.2953087762834,623.6522101525434
3,74,251,504.81496345529035,513.0522300517844,536.8462059901096,524.577301593397,559.5914806914861,541.9812359851682,574.0409658738046,581.1435916664152,572.8103960719556,583.6087530692522,598.4835265817691,610.2250128757155,626.9359277853459,646.0285431676899
3,74,251,499.5068827227135,487.0360855123103,528.7424210418421,555.5043296344699,542.8634264642434,550.5779541648467,552.4999350590674,571.667248487772,591.3619689689156,608.3968028645971,619.5959541158671,575.462421998372,620.8251799080091,613.4619414575473
3,76,249,487.60452072101197,519.2403856312151,533.6288664278133,537.8306830436707,552.0762335765678,537.7966381870863,555.9839308501276,573.4836428257219,576.2508717590042,560.0517156502691,590.9241207942008,603.0615470114548,603.9619914673133,650.5928085847081
3,77,248,486.457866095558,497.48492720126006,526.3687764407072,514.7124406804714,526.2193878577781,575.1113236983238,598.0442833855915,582.5661382084243,571.4801846639469,592.1242013404002,611.0813345481203,617.81508687152,629.6974607946114,650.7894269669212
3,77,248,535.5393095121724,517.5958012084934,521.7556155337189,509.49591262126836,529.1326670792519,546.0978337189141,559.9151232220594,563.4673365018627,563.2479381087365,598.5805084111921,586.2891563649058,594.2953098139853,595.4702715463281,653.5621139475327
3,77,248,486.49759658189504,521.4968393977456,531.7655070365582,530.1872105822891,518.4893120902035,554.3981030661824,528.8031599575905,582.5612626351328,561.9247238209657,569.7979478558552,628.6268367173744,585.4827744881035,609.739485863502,616.7390484667128
3,77,248,494.4190351200301,492.9702557814184,540.1338028945542,522.9018321732441,545.4808772869457,552.2290163940557,582.5434463488135,583.9619911618546,585.6264989782434,608.4964004406744,608.2032767331984,621.8663131042341,619.801925193334,599.9639654439162
3,78,247,480.16478847975054,516.7841156647287,511.65921163780894,531.2246410163174,546.8878278433741,555.187227912273,578.6160255806697,551.3766168141727,572.9310778101761,576.6671217605368,584.4219767232256,610.7376829513017,632.7589596646178,610.8936369867711
3,78,247,486.88701094978774,519.43628113521,531.5969779570484,533.560221792343,565.6083177743079,548.8875069315817,542.1288867968431,552.9211252777488,576.3814508054325,576.1737086779856,583.7703238433422,611.7942515104919,623.8424397290858,635.6982030317777
3,78,247,494.95182618186334,502.0081018037933,530.0109165708675,541.6810967803932,539.4283028710494,547.7693664967204,567.8238314570278,557.2842095683625,585.9992809153722,558.7877463959974,594.2400381858887,600.6022434106986,603.5010077741161,658.0407699135768
3,79,246,518.0289750430932,508.80226269768303,535.6678964472721,545.1032536802337,554.7810272536041,565.6344021055382,550.4310237948667,607.7456378447644,587.5698188035739,584.6107860666942,605.4518899670043,596.8542166827086,608.0408239424547,629.0542535047904
3,80,245,493.5979370759711,528.806021793296,520.3240832138753,559.6900042757582,546.3966407439142,536.901149847212,586.9258845124589,580.8210286383769,577.0479898399707,572.8317137498111,588.7050460329353,626.0551659902259,641.1801102537931,633.1752293484592
3,80,245,486.29812130551664,505.0378422071659,509.58245257922783,547.4267480203368,516.7916401008274,519.5622157083995,593.2693934979283,566.4951437338519,597.6305741203091,599.0135391571724,603.1956324571837,617.4727192369436,647.0662617917618,642.8948599975674
3,80,245,492.6408164896002,490.074723127307,514.3016318696863,510.1117388456947,530.0008303168864,561.2036035419436,557.6934699446167,558.7187729855468,594.6482996454318,572.8348370393397,621.040890577372,585.6893599705468,619.6288493116418,655.2587997518483
3,80,245,477.28139736412163,494.1098896908776,519.1438014520616,525.1581469802692,529.4891313342144,583.8648533558269,550.8011416028448,549.2531250343022,568.6277268287687,600.971350444845,580.2066782870244,612.4961962809875,602.960621664669,650.6492643306553
3,82,243,516.7690073409073,495.29529381074104,541.5632012639896,530.5997290134519,516.1341899906411,566.8295160614174,569.4711899297299,549.0545849763615,577.3199594330638,587.8557242759364,598.617460045337,629.5686447606527,625.5860532145514,626.4489930660784
3,83,242,487.1267595234256,519.0185518222751,511.80669376769225,487.6960024485615,542.6788080968065,554.0297621475252,537.1974484616044,576.9307895234901,588.31340476544,597.4486403133835,593.4856853684275,595.3309509286335,596.118833989934,616.8054806599243
3,84,241,458.39277590099124,507.2308350834443,523.2349418122909,527.829014016222,507.6842444048891,535.4471854515999,552.8442246200826,588.4651396587096,588.8297638890438,584.6364699224987,579.4296099242267,620.1801392475542,621.2055421741222,620.3318709548312
3,84,241,494.2372750143954,496.63955872106584,519.3297039783971,517.8109135928659,542.8534730138505,564.0723641108484,554.4750555512957,591.2936836263151,588.1711865442661,573.3665572453323,593.5770318214201,602.8704460043937,605.9921934271187,648.4701726348743
3,85,240,491.83555780528565,513.7831950504429,527.7119904998968,518.1315923502953,549.5336580518356,555.4095002156002,575.808151874372,579.3710360885501,570.2886091383077,562.4748252781948,603.7338023852224,631.5538997899176,629.8445453724254,638.2897101044817
3,85,240,502.6686258711748,521.5057532773907,515.5200191413045,537.5512136532399,554.5760701878256,541.1379167334867,564.5840001522243,530.0649654482698,553.7271013845809,595.0939070494558,585.4898682905718,591.9562098928677,606.0302725642002,621.2871524518039
3,86,239,501.67972898931885,497.90503171680587,511.91102933158953,532.2762371146325,536.7506753687675,569.3974987290744,564.2881972433956,529.9323197558842,591.1147365111123,601.9057040634807,588.5209213247473,626.2135229678956,613.821993741032,648.7055753320212
3,87,238,508.29357842899225,527.2044430238276,540.3842492690068,565.2202776298082,537.7966784414701,553.6717763194986,567.5407230845375,579.3906249367737,593.3649446954705,607.071173601852,601.3089985904754,591.3174659863755,606.5698568746044,639.6305144082246
3,87,238,496.7088151854189,510.3951193312115,541.6386725837866,497.66955993413126,531.2920283873054,562.8183331444502,548.7443079846236,600.6858340392898,581.6039785433237,590.2368111943981,596.5637357366215,600.2557140307571,599.0900284637585,613.1105477005788
3,87,238,508.9269677887065,517.8552711206875,516.0625470930887,541.754736948058,525.2374082743119,565.9572009355574,557.5990189468223,574.7365715674817,577.6592518503576,613.6015787304862,613.054645462413,586.4591808085204,618.1841908186011,637.0066390863507
3,88,237,513.3779453324113,507.24017009845556,517.2652794892451,541.3688455101686,536.8598540641239,535.5787701822729,573.0633313031985,548.322601164567,598.887870416333,583.1441197321292,602.3058906339521,604.5308400554912,621.7682088965735,639.8159354699485
3,88,237,512.3402363986122,513.7438871411158,533.4020934163899,544.3062538909271,536.3539267317749,558.0173122977186,560.4392245978506,562.355061533674,578.3479176448096,591.4916572925249,588.2196727217431,634.0527914531212,617.8820488078736,604.7210469942765
3,88,237,513.4745382453356,505.9424204385574,505.7464191828215,527.5396183660979,548.6246840802484,568.9971874274703,551.8767494026307,558.858792479247,583.9320856419039,576.762496498008,626.5072736479877,639.7041799570043,641.782039995452,623.1184687075042
3,92,233,505.44506427209114,493.45835439269524,514.0145810267512,550.0999982821431,513.3883453158187,527.9851815450824,563.4747229058385,522.0165348017498,548.9440016322876,578.8564860740502,600.7808329370837,615.3395137012659,622.688405124198,621.4586229905211
3,92,233,484.13245072084646,518.5099571547994,536.4860959383095,517.2192029353625,528.2940213239348,548.5797390775822,574.6919778653586,539.1052490884758,595.083654668121,583.0349297299765,579.448465144621,605.7690817950684,632.4648994491911,632.08114897412
3,92,233,480.83943299674075,501.31042037131436,542.9879963591392,513.2803479597028,571.7852509221347,572.3000737002442,546.8788661449754,569.9039709525584,571.7163627074115,568.9952693034533,592.3896082215803,584.9082948476972,600.010531595681,634.7265754478124
3,93,232,496.1293172658326,511.8699509011133,538.2381034329848,539.1693672085737,544.1912330190545,554.7591241039613,566.8931741285063,555.7790455746099,580.0185552640304,585.9947769474517,613.2008930363988,622.1429471818534,639.9651704432808,622.1664598609541
3,93,232,495.6431912565832,508.52087401492986,533.0703051359652,519.5565742944173,560.1065870394764,566.7060627120803,551.4633193941428,562.2225798004536,582.5464354367051,593.9846596970004,593.558855387489,618.1867909493125,591.6956214025514,634.2495096862125
3,93,232,497.4275659941764,512.6073528786727,504.12324265868443,535.6343184755456,581.0083564128395,513.1389959806922,560.9146325483986,558.1970292823269,588.052762917504,588.3508314453368,595.72349544577,608.9882310087766,603.3132478491822,629.2204066047982
3,93,232,520.5364187414427,501.45554885180434,519.4072518665266,520.4364811201568,537.839986333067,524.0054018067526,568.3463197823543,581.0042341768417,553.7624538860575,590.2682039751447,599.8534472616377,615.6867238794779,616.3956073914931,646.7330123967671
3,93,232,474.36160401196105,516.618597332554,515.017333091039,543.9147423306443,575.9906581005962,555.7539682177513,573.6364457764746,550.5103976891663,600.7960614756452,599.4586268617787,594.4033565177228,610.5049997469155,629.1411834710367,620.3056733246447
3,94,231,510.5488074214392,474.96069571797847,534.3806176744274,525.0831846556367,578.4954835921312,533.8451316072022,578.2577634929237,580.6174819280154,578.1049629275178,606.2812363370582,584.3573343619482,590.2238489328159,641.2461334373792,652.9331670940828
3,95,230,499.4686978896274,486.14713015118554,514.7579314312394,530.1191078453486,527.5002336344356,557.6217230076644,565.7011121074947,542.9918841679829,592.6107084808871,609.8079511893859,603.6431373911012,636.9312922380608,618.9412867114895,626.6607905992618
3,96,229,493.938570322514,502.2930037093795,536.56394600891,530.9449667836782,532.9228421769546,565.0743327166873,547.5391228591235,576.7605659290333,580.3207655024735,574.6064847583809,612.5355142302872,585.3972058489062,625.0702647459397,641.2299336477689
3,98,227,502.0828404864632,522.3877900474156,517.6423225010475,525.3752844618523,548.3203657273482,533.4460156122115,573.5763441405612,562.4808111222316,578.677449766666,606.0306534019467,608.920734224795,613.8724085066748,637.251126230221,636.7710091653315
3,99,226,509.20190248507754,525.3716070099752,521.8665639686042,534.9301736352212,548.3017052587622,546.7151988469966,560.7783253675364,546.080705798282,595.1964801316632,606.084739681188,579.9226306092244,606.2032729875942,596.4511586843821,600.5690654787091
3,100,225,524.0136198783338,504.6667999321394,524.4470134907384,532.6951102769067,539.0429316340883,547.509184261767,560.6870488383909,591.0664325867383,560.8354987105242,579.617869699515,596.3714131289829,615.6446403772027,633.690850720657,634.5345827290519
3,100,225,492.5442126974648,492.0549015118468,501.09033826017014,511.51762962877933,554.3068177063158,550.6262723198419,602.3559541141833,555.641205984786,569.1133949253813,628.9661792315367,596.8403090482466,612.2324937886858,625.1456732361481,634.9624153168791
3,101,224,473.3018733768775,511.81773227851016,537.2625197452654,535.7026608140817,550.5765082412485,544.038260518159,561.3147533707379,555.9370566300278,583.0489899840219,579.4839979130206,604.9364684865371,624.0901057964062,618.4170336395791,617.1513163048613
3,102,223,488.1944558160005,511.9519415714706,531.8673047554634,559.5702597350194,516.4980306377253,519.8912766390429,565.0557016195505,598.8013413063969,584.6559539539935,583.9235181962064,610.5861019182095,629.7656694972748,620.2810494229676,612.8527799961021
3,102,223,506.71544399592517,515.3009069618844,542.1204097801852,512.0459310999785,539.4620751999255,528.6070596733732,557.1993129638516,576.9042574728634,551.8751981665847,610.9976677499903,594.1110997063873,616.5090591926767,591.6860939644363,641.5341813838567
3,103,222,509.6284118428796,500.470419455675,544.1511418478448,554.2463833623506,562.9514169550972,556.4688065860162,546.8674503957902,550.1556516137239,572.0089091541225,585.2222530026665,616.679640156054,597.4926214085217,630.7561253565271,607.6740676208734
3,103,222,499.6221697470578,516.4610990097277,522.1702919578755,506.79137603820175,536.8630334290253,536.0989099078108,557.6348662305413,580.8907788707522,597.8706957792081,568.0337263054093,610.3782344089092,627.8613481102088,608.8657055680291,634.6670922663818
3,104,221,478.3592782099593,523.0509032536122,516.928221135914,520.5827188107003,538.0195198437792,526.4082575056075,585.1551902579741,582.2800337719447,573.8650579191801,575.7288326813612,579.3855882148187,633.5426874086439,620.2732884562072,658.4085625117862
3,105,220,486.74196657288905,546.6865435367052,516.7664580796035,555.7411391959778,541.2583892901914,551.2310990897437,548.1166480741954,587.6874719464854,573.6178280406432,598.4798568352383,604.5412958805161,619.1380500405559,617.8529729403066,619.694510751025
3,105,220,525.008852626243,511.28015933280767,513.835973851392,508.298140192552,531.9996156416946,573.440274258564,562.5098012535478,552.9602359967965,560.7224553374272,605.7320151786131,583.0954252886993,603.4450006003381,622.3271521197959,640.428592561869
3,105,220,517.6998279453468,482.0032777085479,520.2506107710697,527.3030247124206,530.6385742441659,557.8063104243163,544.8749898554847,583.5652091229964,583.2656739927014,578.4042357403706,610.9655605049438,636.2186283170952,619.7715334034916,621.7550949366685
3,106,219,520.482896937894,502.4823429457045,527.1867869167415,498.2665787882198,540.2585630250461,541.8296021901766,556.4119068073397,558.4303749737643,590.9334240457795,610.0684951235755,611.6443638297733,599.9723857340168,623.1950589844449,636.2525932776796
3,107,218,502.03143252079934,533.1218579224839,536.0453752260942,543.5129666082349,548.9698059988779,565.199852543487,560.9407071347438,565.9138593135148,585.1444712267167,582.1852223538309,586.4069910894019,602.0373800234811,602.8089674946546,646.1631229589484
3,108,217,499.8272736788503,507.4077997215989,510.8213042103727,534.1676421420777,540.3879976543245,539.9561290954016,530.0056567280265,570.1192017065817,576.0113608507445,595.4800147330883,587.1413871380851,606.6498660980859,634.0472566598067,627.3843072500671
3,108,217,510.5975819532088,491.88337766363406,519.4861477134399,533.5556183579454,531.3666946663801,534.5001519137472,547.3471324854079,547.3568674231799,592.3007213000741,576.021340894849,565.8735401221768,623.1913967672183,623.6797550132497,650.1745023172851
3,109,216,504.0877698534439,516.9675324782132,522.5905662486543,523.9599116008669,521.6181817917163,519.8435155646703,586.6669124454593,548.4045780577175,631.0281334331489,596.9808316322419,576.8947495227145,607.4328283109893,612.550145848958,647.0887908590713
3,110,215,514.4918798829547,521.954038884879,502.59439823398,500.02569985193395,550.2855903972222,573.149315994269,584.552757669357,573.5439350050015,591.1928443596706,607.9187547208325,596.1138143178546,616.0712135641063,609.9405270235302,613.5012746439029
3,111,214,495.95072154762255,503.4621396752789,513.1078685207103,537.6472686267044,556.1211187533125,561.5957995906897,558.5658383122545,585.9863239770851,579.5367041678494,594.125327281958,613.6327149177567,611.7995417119215,624.255168156327,634.0948239596846
3,112,213,469.2572822571751,482.62533379558323,498.46946759429665,525.8024138623559,548.7976832845023,559.7607265366238,559.727485506368,577.5748380167813,557.7873395952366,605.087931810738,593.0357960949098,621.858519646297,634.2980249533304,650.6410842673008
3,112,213,535.5112154604068,489.21110001044633,507.4843553236789,543.1292213995276,545.7635615440704,568.0476586487739,571.7533711862592,560.9365036248105,597.4579066662167,559.6577906254911,595.6143743848679,620.7677054554624,618.9099401004802,635.6695754998672
3,113,212,512.3309911704879,500.0245216454411,520.2430989922608,522.4576292159658,537.7774439286866,551.7992247574583,571.7001800231434,585.314887055722,565.5167847028019,626.9917171230609,594.9200653620857,624.4501153607655,608.2212798921869,650.2727374772783
3,113,212,500.3352583244955,498.702166308173,509.19755644480273,536.6137824171254,537.14715302401,567.1357816172009,539.8819446064651,568.3809884905304,558.4824660079354,588.7539532522877,595.8026223616716,632.5493118613124,625.2489602499428,621.1250409226523
3,113,212,495.94594448488084,500.2244377767265,518.0780737837033,544.0791615454098,563.4674516091083,536.9121280978371,574.8883533787075,560.9560824147247,591.6739151949483,603.6263782045705,593.8439525470712,607.8898453569343,624.5598512386164,626.4048276109189
3,114,211,505.4033905561614,498.2673081907105,516.6790261272236,537.6588900620659,539.3454979539298,550.89954218974,546.150214195645,546.2865232748334,585.6694877372869,576.1804696231612,601.7882653565506,630.4542002769496,618.1763577053731,615.5509273782773
3,115,210,478.637485997186,502.7256668268358,509.22793511855906,529.2341838085991,555.3135882528733,550.7336019891309,533.888561224856,555.2603977979124,604.2114178271131,608.4764881100118,574.4503433448592,607.9857215006684,608.1893443136432,626.8918427325956
3,118,207,514.0960322262066,523.7449343015786,516.021642018242,538.0697640881302,520.4660064304652,559.7032233178129,540.909093752462,568.8088877983748,573.6605358386215,592.3934742803791,581.5567830740732,625.9046989212042,618.9558902627216,624.6103758118236
3,119,206,528.4683093898806,499.64472200810565,504.5481684205484,509.5241833539437,523.3255900427828,532.7926693378175,566.133881936327,553.9179257155192,563.4069503640296,598.2192528664489,592.681273053417,630.0094790676022,606.147320713906,622.2561019638703
3,121,204,469.02045837439084,516.1381886790982,520.7008018039746,522.7313518474241,538.078318573238,583.126116550956,553.1659324619178,567.1117993409774,593.1712145668934,575.3748153290455,588.3442976267072,603.1975712707095,636.043946747597,653.9157900755754
3,122,203,501.94052010055725,492.55934341008356,529.3784270630965,528.4811046731523,530.2529951210306,552.7524476905396,573.9577273591914,563.9969732518565,567.6454918321791,600.351025756753,593.8442417427603,594.9595704397146,616.2793694572148,608.5331137213266
3,122,203,495.79246919882576,516.4521446147305,525.026891996105,524.3359257041309,514.7084180629248,520.6360555928419,556.6660825595238,546.3098935317881,575.9033148656819,578.4943506046787,594.9536035334885,602.4766899718253,616.9965385074407,623.5606272016466
3,123,202,501.48970722427026,515.5357807288495,515.3906524198792,510.4893229911203,500.4852262798661,553.3020903758438,561.2858252994664,589.4516144964367,598.6050730661741,610.0174417132793,600.274592142209,600.6666353250308,603.2175554755745,618.3313052523351
3,123,202,507.4866576019841,532.6751012127814,507.37173474571983,552.1270048554939,525.9916479898195,536.8249037459822,549.6428878671318,579.9605983487278,567.0140883625679,633.8753617316137,614.6501561765114,640.651539050298,616.2972257682545,595.4912058808201
3,123,202,492.7402349059917,512.1994888146926,516.3562865336909,531.4972050323246,535.1559298940899,529.5155979057436,557.685825408551,582.329183158686,592.1481016961574,580.5349740434131,610.2820944222606,613.9431349098686,638.6896892883806,634.0371260706617
3,123,202,506.83470365132894,537.5691304498841,526.758974969187,512.3847055652403,534.0168336568732,566.351604531823,568.3857416951279,596.7035197583168,572.312760226657,576.3997372762949,598.9928418404152,601.8148968848825,600.8860658588876,647.3697278052307
3,123,202,519.0829783137515,511.09656381571114,525.7634787477864,523.2547381505402,556.8334469091045,512.8398491059374,546.011820226666,595.4408663036805,581.9217784605395,560.1622210155797,606.0801144596724,626.7707373797779,625.2281776917642,634.0732936246251
3,124,201,497.1710775627877,523.8290490192803,522.6431905845793,513.8850804070739,543.8425082529196,544.5973561623564,588.8889472266585,563.152001965106,581.9045261922382,580.6960388144045,607.3580748883348,612.9354025490302,611.8435116503322,610.2248226890193
3,124,201,504.03207401658847,500.92987227552123,480.63383250934174,533.779454061921,533.8396050620368,554.838860468239,543.3639305579208,585.7575822190008,581.2240969797427,581.0930820406996,616.020225705165,622.5088735283734,638.6307188408788,648.7378495867158
3,125,200,508.2652559033945,507.0781556807515,502.3280815697492,552.7511719630072,542.4034924133441,538.8815887386379,562.2262380730745,559.2127571660856,587.3476171488178,593.5949483569337,565.5386703542383,620.159866942834,620.300739526894,632.6199846266865
3,125,200,493.2388958404587,527.2940126546216,480.11078223928905,527.07660782491,517.0794184082008,519.985842476086,545.9698095015949,578.8944512687268,582.027034606701,583.821667267883,614.6919935119003,639.3718496496904,630.6128299605882,621.5752251997586
3,126,199,511.23923835319175,493.22652090965954,542.6609747730882,549.4914682260568,533.2776357182217,546.8745098062498,579.159306040431,556.0720850856374,575.958980336806,594.654498944028,580.9924666778675,607.6551845616221,626.1698319659254,612.6406370479826
3,126,199,516.247178189911,510.65862452815736,524.7143397321806,503.1951648528381,576.648037857711,561.8241995369661,538.4770578745294,591.6147397106685,611.1598178104758,617.3557063907951,600.5457954183104,577.6877918143873,613.2221992679684,646.2982408402892
3,126,199,497.1545975982139,527.0053274714776,527.28390880066,512.4138258824938,533.8993947695068,522.3265534266296,561.6775829760437,564.7489625773784,607.0707155992494,593.3093217877079,586.7265120738824,625.8647529385638,648.1916143194152,640.842066571064
3,127,198,509.05569860816297,518.6048544491507,521.1717353872519,528.7823958452482,564.5556332148041,570.223450666377,567.4223903106767,568.3957132438717,614.5848176109299,583.3771887434369,605.6437713922726,608.6814448631791,628.8023153473553,620.7358133752427
3,127,198,485.1336329700258,506.0553762897644,530.4097486049055,535.6504227301458,546.2074760772588,545.0162342528967,554.419996938343,542.5122362003525,579.4039118795424,601.7133570657351,628.1102466662676,602.9923340127494,596.6749948928683,630.3762143947558
3,127,198,485.12998411648624,520.6034443637777,516.0694716723784,528.6889743546324,534.6105191322146,540.7485493161513,580.667574792572,585.2686018845159,570.7324069951695,598.4032431049459,588.8613176474148,597.2925986399065,603.1241831773717,606.5994984098921
3,129,196,497.80278993907757,498.80154971595135,536.3878812201763,540.975777137932,571.0745378191818,574.1283135510798,558.2275869942736,543.3592718230993,576.8745249197792,555.1552670146217,591.015768158139,599.1029897497244,606.9379962377731,621.7283492723468
3,129,196,496.2515939628193,490.9011682228971,502.92128899398426,542.3065721624531,551.12060838716,546.0377068941227,559.5848660999154,591.9679918828172,558.4261085447529,579.3615058480273,604.890900718401,609.284735017957,602.9256615356113,625.5011671558299
3,130,195,508.6839297285685,491.72735899789024,522.8039057883175,514.2630690516822,522.1988157835746,565.0874293098881,572.769979510201,561.2560917791341,575.871662246271,603.8838409553553,600.5875327810483,611.224701913011,601.5461270018993,612.7668377010094
3,130,195,508.0621805690964,510.69691909731284,508.4482133915237,542.510413530895,532.7886523990945,542.5779092000959,580.3571135224722,578.1218782026451,559.797870900037,590.4746662308389,598.394840677727,600.7507324704477,624.0178889997012,619.6051382101556
3,130,195,484.6217137139385,503.6669897279288,522.908829197223,529.6577945892811,546.6132720216247,568.9165941841677,566.7517438237608,554.9345919350293,584.4183246866229,572.8317770422974,606.0024755898013,612.8672210748185,598.0494050160503,633.188036864426
3,131,194,487.78395768510217,489.55345379127607,509.34576944273385,503.5892103012703,543.6217863756043,549.2066151246188,562.7347451709192,590.9055136202896,587.6824500936128,600.8012710075303,594.7139288896884,642.7403837700814,612.8132310352247,631.7345878794459
3,131,194,491.7631027851563,521.0690238939324,507.1429793434819,532.8439981501559,531.9482029326708,555.0628349225178,575.3305408348438,579.2809940615281,577.4197350790879,607.8030490635216,604.5765863011643,606.6566202768324,604.8058298386471,621.3009967887558
3,132,193,487.1910063730992,499.08819112915324,527.3278020771102,498.485281842506,515.8417019813094,537.4649828742885,556.4125544943619,563.9445324981666,570.8923708757291,587.6232230063227,597.7402963385102,636.3127724027313,615.9993734150468,647.9752223327185
3,133,192,500.45210991972766,524.4836033818978,518.3594640038431,533.4390026164311,542.0233380964097,559.6927007275477,584.1738994503294,575.8720217727082,569.9008900228143,585.7761040988629,581.502303326299,625.8682028010086,600.8340270459514,630.5855845188324
3,134,191,512.6377084468251,519.0769952363843,527.7663672356326,522.2179993644294,535.5960606838009,553.346114098557,560.1455193744736,565.8484629440346,568.8625277550275,589.3214372843012,598.8853972269452,599.7770148991268,619.0907719301824,609.8171315572852
3,134,191,524.0842974884768,517.4437284936814,507.65577061206466,538.7325049510603,495.8755729235436,539.8245068021192,554.3140298053917,563.9632602563306,560.3377358678799,596.2441518369648,606.6942928312726,604.5522844432605,624.0556216127417,624.920373154214
3,135,190,470.6811049327509,543.3048278700733,530.4290125037835,541.6669212758211,570.1641132684008,558.0745253866987,552.2391881426772,563.1729901563153,584.393388906864,571.8419564892786,596.0365329354413,603.1750532222785,637.224255875414,626.7859671604389
